path,label
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08817.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04618.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02381.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07186.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07592.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10059.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02303.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-12018.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11932.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05325.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02780.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06084.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03638.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08938.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11499.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07743.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05808.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06260.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07205.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03112.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01697.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03228.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01058.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00963.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06528.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01603.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04361.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02667.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02517.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10353.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11222.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08484.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04726.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03546.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04473.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05644.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11590.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07065.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01673.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03613.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11969.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04389.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05180.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08065.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01621.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08118.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09097.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07081.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11595.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08297.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11102.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11230.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07982.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10234.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07636.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05249.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05731.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09084.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08351.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04406.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11614.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10741.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07135.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11219.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02649.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06017.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02777.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05562.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02792.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08084.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00416.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01227.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06019.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11412.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07979.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11027.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04227.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03620.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10401.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07939.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00769.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03527.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04771.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03891.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01043.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00793.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08533.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03948.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11522.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09479.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05347.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08850.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05187.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08261.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02687.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02320.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08544.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05649.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03162.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11090.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03545.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02299.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06037.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02288.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02521.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02961.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01590.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01253.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04811.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02679.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00935.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07427.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02167.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02819.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11696.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10994.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05191.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01920.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01564.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11914.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04672.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07014.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11631.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10438.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01267.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07208.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09366.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10208.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11025.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05449.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08119.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09502.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01760.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03826.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09484.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09935.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08193.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05711.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11343.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03364.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03392.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11673.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08377.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01751.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02801.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09552.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08421.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08233.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09798.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04949.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00661.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07191.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11628.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08592.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02764.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11739.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06541.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02793.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04201.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06776.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07095.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11181.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03493.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01641.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07102.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00234.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01842.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11658.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02684.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03118.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08964.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03058.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00445.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10974.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06863.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11785.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09434.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07089.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10755.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11755.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08645.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03713.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02612.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10474.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-10819.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05192.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05476.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07848.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11358.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08868.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04934.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09663.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05050.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06958.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00810.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11946.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-05905.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00408.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-03556.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01630.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07452.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02955.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-12023.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11336.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-08774.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-01176.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00717.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00401.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06717.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00784.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-02022.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-11646.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-06453.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00725.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00651.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-04793.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-00080.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-09454.jpg,1
/ocean/projects/mch210006p/shared/HW1/Classification/post-CHF/Boiling-5_CHF-07999.jpg,1
